1,0.000281063954825357
2,0.00270843447377162
3,0.0421084906865626
4,0.0021718578327414
5,0.0385313130796944
7,0.0380713902445256
8,0.0370493394997062
9,0.0363339039783325
10,0.0361805963666096
11,2.5551268620487e-05
12,0.0346730715180009
13,0.0318368807011268
14,0.0011753583565424
15,0.0309936888366507
16,0.0299205355545903
17,0.0151007997547078
18,0.0291795487645962
19,0.0274165112297826
20,0.0105015714030202
21,0.0151007997547078
22,0.00140531977412679
23,0.000178858880343409
24,0.0230983468329203
25,0.00554462529064568
26,0.0208242839256969
27,0.0211820016863837
28,0.021667475790173
29,2.5551268620487e-05
30,5.1102537240974e-05
31,0.0212075529550042
32,0.0204154636277691
33,0.0194956179574316
34,0.0198277844494979
35,0.0194189641515701
36,0.0192912078084677
37,0.0213097580294862
38,0.00912180289751386
39,0.0164805682602141
40,0.0159950941564249
41,0.015790684007461
42,0.000102205074481948
43,0.000638781715512175
44,0.0146153256509186
45,0.0142320566216113
46,0.000229961417584383
48,0.0125456728926591
49,0.00247847305618724
50,0.0123923652809362
51,0.000638781715512175
52,0.0114214170733577
53,0.0047269846947901
54,0.0115747246850806
55,0.000638781715512175
56,0.00917290543475483
57,0.0102716099854358
59,0.0110636993126709
60,0.0109614942381889
61,0.000664332984132662
62,0.00976058461302604
63,0.00866188006234509
64,2.5551268620487e-05
65,2.5551268620487e-05
66,0.00697549633339295
67,0.00776758566062805
68,0.00725656028821831
69,0.0072821115568388
70,5.1102537240974e-05
71,0.003934895367555
72,0.00666888110994711
74,0.00360272887548867
75,0.00396044663617549
76,0.00498249738099497
77,0.00480363850065156
78,0.00424151059100084
79,0.00416485678513938
80,0.00406265171065743
81,0.00398599790479597
82,0.00398599790479597
83,0.000357717760686818
84,0.00370493394997062
85,0.00316835730894039
86,0.0021718578327414
88,0.00286174208549454
89,0.00265733193653065
90,0.00237626798170529
91,0.00125201216240386
92,0.00186524260929555
93,0.00171193499757263
94,0.000587679178271201
96,0.000740986789994123
98,0.000281063954825357
